report_dt,division_name,val,rate
2017-02,9-4,1.660402,0.1
2017-02,9-5,1.722267,0.1
2017-02,9-6,1.858736,0.1
2017-02,9-7,1.819985,0.1
2017-02,9-8,1.675298,0.1
2017-03,1-1,2.205099,0.0975
2017-03,1-2,2.231276,0.0975
2017-03,1-3,2.255341,0.0975
2017-03,1-4,2.408291,0.0975
2017-03,1-5,2.413616,0.0975
2017-03,1-6,2.065082,0.0975
2017-03,10-1,1.811755,0.0975
2017-03,10-10,2.403144,0.0975
2017-03,10-2,2.596858,0.0975
2017-03,10-3,1.702105,0.0975
2017-03,10-4,1.99004,0.0975
2017-03,10-5,2.469417,0.0975
2017-03,10-6,2.317693,0.0975
2017-03,10-7,1.654017,0.0975
2017-03,10-8,2.150842,0.0975
2017-03,10-9,2.646008,0.0975
2017-03,11-1,1.559169,0.0975
2017-03,11-2,2.185752,0.0975
2017-03,11-3,1.901194,0.0975
2017-03,11-4,2.002126,0.0975
2017-03,11-5,2.065142,0.0975
2017-03,11-6,2.113604,0.0975
2017-03,11-7,1.552337,0.0975
2017-03,11-8,2.020713,0.0975
2017-03,2-1,1.694167,0.0975
2017-03,2-2,1.801194,0.0975
2017-03,2-3,1.788295,0.0975
2017-03,2-4,2.05377,0.0975
2017-03,2-5,1.593664,0.0975
2017-03,2-6,1.940423,0.0975
2017-03,2-7,2.457485,0.0975
2017-03,2-8,2.166634,0.0975
2017-03,2-9,2.005472,0.0975
2017-03,3-1,2.291187,0.0975
2017-03,3-2,2.324391,0.0975
2017-03,3-3,3.425296,0.0975
2017-03,3-4,2.30462,0.0975
2017-03,4-2,1.968038,0.0975
2017-03,5-1,0.708556,0.0975
2017-03,5-10,1.864778,0.0975
2017-03,5-11,2.508747,0.0975
2017-03,5-12,2.36501,0.0975
2017-03,5-13,2.0977,0.0975
2017-03,5-14,2.153467,0.0975
2017-03,5-15,0.567575,0.0975
2017-03,5-2,2.031523,0.0975
2017-03,5-3,2.47678,0.0975
2017-03,5-4,2.669824,0.0975
2017-03,5-5,2.496541,0.0975
2017-03,5-6,2.451101,0.0975
2017-03,5-7,2.363991,0.0975
2017-03,5-8,1.912625,0.0975
2017-03,5-9,1.998765,0.0975
2017-03,6-1,1.551722,0.0975
2017-03,6-10,2.274314,0.0975
2017-03,6-2,2.289315,0.0975
2017-03,6-3,2.650547,0.0975
2017-03,6-4,2.405201,0.0975
2017-03,6-5,2.246152,0.0975
2017-03,6-6,2.112824,0.0975
2017-03,6-7,2.244808,0.0975
2017-03,6-8,2.215788,0.0975
2017-03,6-9,2.650326,0.0975
2017-03,7-1,1.921074,0.0975
2017-03,7-2,2.807598,0.0975
2017-03,7-3,2.341125,0.0975
2017-03,7-4,1.882388,0.0975
2017-03,7-5,1.760326,0.0975
2017-03,7-6,2.152161,0.0975
2017-03,7-7,2.249447,0.0975
2017-03,7-8,2.110332,0.0975
2017-03,8-1,2.56862,0.0975
2017-03,8-10,2.159672,0.0975
2017-03,8-11,3.665796,0.0975
2017-03,8-2,2.165759,0.0975
2017-03,8-3,2.356211,0.0975
2017-03,8-4,2.831685,0.0975
2017-03,8-5,2.602832,0.0975
2017-03,8-6,2.646424,0.0975
2017-03,8-7,2.477592,0.0975
2017-03,8-8,2.619519,0.0975
2017-03,8-9,2.942657,0.0975
2017-03,9-1,2.434931,0.0975
2017-03,9-2,2.428025,0.0975
2017-03,9-3,2.098925,0.0975
2017-03,9-4,2.062477,0.0975
2017-03,9-5,2.145049,0.0975
2017-03,9-6,2.324742,0.0975
2017-03,9-7,2.290241,0.0975
2017-03,9-8,2.104262,0.0975
2017-04,1-1,1.940181,0.0975
2017-04,1-2,1.970411,0.0975
2017-04,1-3,2.000348,0.0975
2017-04,1-4,2.136388,0.0975
2017-04,1-5,2.131388,0.0975
2017-04,1-6,1.824635,0.0975
2017-04,10-1,1.580815,0.0975
2017-04,10-10,2.118817,0.0975
2017-04,10-2,2.278592,0.0975
2017-04,10-3,1.487154,0.0975
2017-04,10-4,1.74734,0.0975
2017-04,10-5,2.162789,0.0975
2017-04,10-6,2.025244,0.0975
2017-04,10-7,1.442462,0.0975
2017-04,10-8,1.894843,0.0975
2017-04,10-9,2.320965,0.0975
2017-04,11-1,1.37297,0.0975
2017-04,11-2,1.933686,0.0975
2017-04,11-3,1.659713,0.0975
2017-04,11-4,1.756345,0.0975
2017-04,11-5,1.814292,0.0975
2017-04,11-6,1.868853,0.0975
2017-04,11-7,1.338725,0.0975
2017-04,11-8,1.770074,0.0975
2017-04,2-1,1.490256,0.0975
2017-04,2-2,1.571921,0.0975
2017-04,2-3,1.56105,0.0975
2017-04,2-4,1.811199,0.0975
2017-04,2-5,1.386168,0.0975
2017-04,2-6,1.709324,0.0975
2017-04,2-7,2.173609,0.0975
2017-04,2-8,1.924389,0.0975
2017-04,2-9,1.777117,0.0975
2017-04,3-1,2.008924,0.0975
2017-04,3-2,2.033702,0.0975
2017-04,3-3,3.005097,0.0975
2017-04,3-4,2.04419,0.0975
2017-04,4-2,1.677031,0.0975
2017-04,5-1,0.610936,0.0975
2017-04,5-10,1.685382,0.0975
2017-04,5-11,2.214974,0.0975
2017-04,5-12,2.104269,0.0975
2017-04,5-13,1.85735,0.0975
2017-04,5-14,1.894916,0.0975
2017-04,5-15,0.011045,0.0975
2017-04,5-2,1.793953,0.0975
2017-04,5-3,2.184986,0.0975
2017-04,5-4,2.359957,0.0975
2017-04,5-5,2.209023,0.0975
2017-04,5-6,2.15164,0.0975
2017-04,5-7,2.103086,0.0975
2017-04,5-8,1.752002,0.0975
2017-04,5-9,1.783041,0.0975
2017-04,6-1,1.3528824966440849,0.0975
2017-04,6-10,2.008322,0.0975
2017-04,6-2,2.019906,0.0975
2017-04,6-3,2.361556,0.0975
2017-04,6-4,2.137167,0.0975
2017-04,6-5,1.990477,0.0975
2017-04,6-6,1.873119,0.0975
2017-04,6-7,1.991638,0.0975
2017-04,6-8,1.942229,0.0975
2017-04,6-9,2.340719,0.0975
2017-04,7-1,1.692991,0.0975
2017-04,7-2,2.541314,0.0975
2017-04,7-3,2.049774,0.0975
2017-04,7-4,1.654923,0.0975
2017-04,7-5,1.552352,0.0975
2017-04,7-6,1.884929,0.0975
2017-04,7-7,1.980699,0.0975
2017-04,7-8,1.861629,0.0975
2017-04,8-1,2.268238,0.0975
2017-04,8-10,1.950888,0.0975
2017-04,8-11,3.329129,0.0975
2017-04,8-2,1.912276,0.0975
2017-04,8-3,2.049774,0.0975
2017-04,8-4,2.479929,0.0975
2017-04,8-5,2.291873,0.0975
2017-04,8-6,2.356065,0.0975
2017-04,8-7,2.209056,0.0975
2017-04,8-8,2.313038,0.0975
2017-04,8-9,2.663053,0.0975
2017-04,9-1,2.144561,0.0975
2017-04,9-2,2.142105,0.0975
2017-04,9-3,1.84957,0.0975
2017-04,9-4,1.823201,0.0975
2017-04,9-5,1.892015,0.0975
2017-04,9-6,2.046296,0.0975
2017-04,9-7,2.001673,0.0975
2017-04,9-8,1.871635,0.0975
2017-05,1-1,2.13429,0.0925
2017-05,1-2,2.147042,0.0925
2017-05,1-3,2.180936,0.0925
2017-05,1-4,2.337128,0.0925
2017-05,1-5,2.314962,0.0925
2017-05,1-6,1.996968,0.0925
2017-05,10-1,1.74865,0.0925
2017-05,10-10,2.327776,0.0925
2017-05,10-2,2.475524,0.0925
2017-05,10-3,1.613334,0.0925
2017-05,10-4,1.896414,0.0925
2017-05,10-5,2.333907,0.0925
2017-05,10-6,2.200784,0.0925
2017-05,10-7,1.582935,0.0925
2017-05,10-8,2.079759,0.0925
2017-05,10-9,2.547385,0.0925
2017-05,11-1,1.503505,0.0925
2017-05,11-2,2.095624,0.0925
2017-05,11-3,1.813815,0.0925
2017-05,11-4,1.926514,0.0925
2017-05,11-5,1.998902,0.0925
2017-05,11-6,2.048427,0.0925
2017-05,11-7,1.457315,0.0925
2017-05,11-8,1.947023,0.0925
2017-05,2-1,1.597911,0.0925
2017-05,2-2,1.717972,0.0925
2017-05,2-3,1.723761,0.0925
2017-05,2-4,1.995143,0.0925
2017-05,2-5,1.51521,0.0925
2017-05,2-6,1.865421,0.0925
2017-05,2-7,2.385927,0.0925
2017-05,2-8,2.074288,0.0925
2017-05,2-9,1.939382,0.0925
2017-05,3-1,2.198135,0.0925
2017-05,3-2,2.227358,0.0925
2017-05,3-3,3.32545,0.0925
2017-05,3-4,2.232154,0.0925
2017-05,4-2,1.953762,0.0925
2017-05,5-1,0.677457,0.0925
2017-05,5-10,1.838094,0.0925
2017-05,5-11,2.412188,0.0925
2017-05,5-12,2.356683,0.0925
2017-05,5-13,2.03884,0.0925
2017-05,5-14,2.067609,0.0925
2017-05,5-15,0.012592,0.0925
2017-05,5-2,1.970036,0.0925
2017-05,5-3,2.410686,0.0925
2017-05,5-4,2.613246,0.0925
2017-05,5-5,2.435116,0.0925
2017-05,5-6,2.377135,0.0925
2017-05,5-7,2.275469,0.0925
2017-05,5-8,1.9034,0.0925
2017-05,5-9,1.952903,0.0925
2017-05,6-1,1.2147850028496967,0.0925
2017-05,6-10,2.224455,0.0925
2017-05,6-2,2.210436,0.0925
2017-05,6-3,2.59842,0.0925
2017-05,6-4,2.362646,0.0925
2017-05,6-5,2.183017,0.0925
2017-05,6-6,2.045013,0.0925
2017-05,6-7,2.159479,0.0925
2017-05,6-8,2.140414,0.0925
2017-05,6-9,2.550627,0.0925
2017-05,7-1,1.862601,0.0925
2017-05,7-2,2.834628,0.0925
2017-05,7-3,2.249099,0.0925
2017-05,7-4,1.817794,0.0925
2017-05,7-5,1.705109,0.0925
2017-05,7-6,2.060184,0.0925
2017-05,7-7,2.152979,0.0925
2017-05,7-8,2.054143,0.0925
2017-05,8-1,2.491273,0.0925
2017-05,8-10,2.086264,0.0925
2017-05,8-11,3.684679,0.0925
2017-05,8-2,2.105297,0.0925
2017-05,8-3,2.247537,0.0925
2017-05,8-4,2.698839,0.0925
2017-05,8-5,2.509398,0.0925
2017-05,8-6,2.58985,0.0925
2017-05,8-7,2.413471,0.0925
2017-05,8-8,2.511527,0.0925
2017-05,8-9,2.90541,0.0925
2017-05,9-1,2.345123,0.0925
2017-05,9-2,2.361096,0.0925
2017-05,9-3,2.0145,0.0925
2017-05,9-4,1.984453,0.0925
2017-05,9-5,2.070478,0.0925
2017-05,9-6,2.233307,0.0925
2017-05,9-7,2.188816,0.0925
2017-05,9-8,2.040041,0.0925
2017-06,1-1,2.081931,0.09
2017-06,1-2,2.104167,0.09
2017-06,1-3,2.137816,0.09
2017-06,1-4,2.281402,0.09
2017-06,1-5,2.252232,0.09
2017-06,1-6,1.955203,0.09
2017-06,10-1,1.696922,0.09
2017-06,10-10,2.265066,0.09
2017-06,10-2,2.413799,0.09
2017-06,10-3,1.565781,0.09
2017-06,10-4,1.831031,0.09
2017-06,10-5,2.270332,0.09
2017-06,10-6,2.148446,0.09
2017-06,10-7,1.536327,0.09
2017-06,10-8,2.035091,0.09
2017-06,10-9,2.467595,0.09
2017-06,11-1,1.467361,0.09
2017-06,11-2,2.045541,0.09
2017-06,11-3,1.779507,0.09
2017-06,11-4,1.873265,0.09
2017-06,11-5,1.950763,0.09
2017-06,11-6,1.987427,0.09
2017-06,11-7,1.418057,0.09
2017-06,11-8,1.901765,0.09
2017-06,2-1,1.54029,0.09
2017-06,2-2,1.664718,0.09
2017-06,2-3,1.675186,0.09
2017-06,2-4,1.960025,0.09
2017-06,2-5,1.467427,0.09
2017-06,2-6,1.810857,0.09
2017-06,2-7,2.332721,0.09
2017-06,2-8,2.032196,0.09
2017-06,2-9,1.899323,0.09
2017-06,3-1,2.145145,0.09
2017-06,3-2,2.146249,0.09
2017-06,3-3,3.207564,0.09
2017-06,3-4,2.18297,0.09
2017-06,4-2,1.848074,0.09
2017-06,5-1,0.664079,0.09
2017-06,5-10,1.789907,0.09
2017-06,5-11,2.354234,0.09
2017-06,5-12,2.285133,0.09
2017-06,5-13,2.004085,0.09
2017-06,5-14,2.018365,0.09
2017-06,5-15,0.014224,0.09
2017-06,5-2,1.932226,0.09
2017-06,5-3,2.361746,0.09
2017-06,5-4,2.563016,0.09
2017-06,5-5,2.391361,0.09
2017-06,5-6,2.323005,0.09
2017-06,5-7,2.252519,0.09
2017-06,5-8,1.857917,0.09
2017-06,5-9,1.904351,0.09
2017-06,6-1,1.361812156583947,0.09
2017-06,6-10,2.18752,0.09
2017-06,6-2,2.163193,0.09
2017-06,6-3,2.535892,0.09
2017-06,6-4,2.323534,0.09
2017-06,6-5,2.145766,0.09
2017-06,6-6,2.022043,0.09
2017-06,6-7,2.110466,0.09
2017-06,6-8,2.087096,0.09
2017-06,6-9,2.480781,0.09
2017-06,7-1,1.815961,0.09
2017-06,7-2,2.75354,0.09
2017-06,7-3,2.160961,0.09
2017-06,7-4,1.770421,0.09
2017-06,7-5,1.662924,0.09
2017-06,7-6,2.013334,0.09
2017-06,7-7,2.09554,0.09
2017-06,7-8,2.006778,0.09
2017-06,8-1,2.429719,0.09
2017-06,8-10,2.066785,0.09
2017-06,8-11,3.707306,0.09
2017-06,8-2,2.052351,0.09
2017-06,8-3,2.20807,0.09
2017-06,8-4,2.618284,0.09
2017-06,8-5,2.438538,0.09
2017-06,8-6,2.540158,0.09
2017-06,8-7,2.348943,0.09
2017-06,8-8,2.450968,0.09
2017-06,8-9,2.880202,0.09
2017-06,9-1,2.277833,0.09
2017-06,9-2,2.306881,0.09
2017-06,9-3,1.959334,0.09
2017-06,9-4,1.921691,0.09
2017-06,9-5,2.021683,0.09
2017-06,9-6,2.176756,0.09
2017-06,9-7,2.13981,0.09
2017-06,9-8,1.990022,0.09
2017-07,1-1,2.13716,0.09
2017-07,1-2,2.169419,0.09
2017-07,1-3,2.173673,0.09
2017-07,1-4,2.361662,0.09
2017-07,1-5,2.316877,0.09
2017-07,1-6,2.022277,0.09
2017-07,10-1,1.755762,0.09
2017-07,10-10,2.37443,0.09
2017-07,10-2,2.500716,0.09
2017-07,10-3,1.613847,0.09
2017-07,10-4,1.875408,0.09
2017-07,10-5,2.34238,0.09
2017-07,10-6,2.250552,0.09
2017-07,10-7,1.583477,0.09
2017-07,10-8,2.118003,0.09
2017-07,10-9,2.578523,0.09
2017-07,11-1,1.520852,0.09
2017-07,11-2,2.109496,0.09
2017-07,11-3,1.846069,0.09
2017-07,11-4,1.943289,0.09
2017-07,11-5,2.029903,0.09
2017-07,11-6,2.062712,0.09
2017-07,11-7,1.472069,0.09
2017-07,11-8,1.97689,0.09
2017-07,2-1,1.59478,0.09
2017-07,2-2,1.72549,0.09
2017-07,2-3,1.753426,0.09
2017-07,2-4,2.040247,0.09
2017-07,2-5,1.52511,0.09
2017-07,2-6,1.872468,0.09
2017-07,2-7,2.423751,0.09
2017-07,2-8,2.067076,0.09
2017-07,2-9,1.986669,0.09
2017-07,3-1,2.198717,0.09
2017-07,3-2,2.213144,0.09
2017-07,3-3,3.331652,0.09
2017-07,3-4,2.255231,0.09
2017-07,4-2,1.916765,0.09
2017-07,5-1,0.703166,0.09
2017-07,5-10,1.846831,0.09
2017-07,5-11,2.430415,0.09
2017-07,5-12,2.373364,0.09
2017-07,5-13,2.088806,0.09
2017-07,5-14,2.060364,0.09
2017-07,5-15,0.015745,0.09
2017-07,5-2,1.999839,0.09
2017-07,5-3,2.46933,0.09
2017-07,5-4,2.669619,0.09
2017-07,5-5,2.502182,0.09
2017-07,5-6,2.420168,0.09
2017-07,5-7,2.320896,0.09
2017-07,5-8,1.906209,0.09
2017-07,5-9,1.96025,0.09
2017-07,6-1,1.9164311574535442,0.09
2017-07,6-10,2.278585,0.09
2017-07,6-2,2.24196,0.09
2017-07,6-3,2.641237,0.09
2017-07,6-4,2.416944,0.09
2017-07,6-5,2.23337,0.09
2017-07,6-6,2.095082,0.09
2017-07,6-7,2.177043,0.09
2017-07,6-8,2.166311,0.09
2017-07,6-9,2.575124,0.09
2017-07,7-1,1.881018,0.09
2017-07,7-2,2.705643,0.09
2017-07,7-3,2.215679,0.09
2017-07,7-4,1.84777,0.09
2017-07,7-5,1.716334,0.09
2017-07,7-6,2.079803,0.09
2017-07,7-7,2.141683,0.09
2017-07,7-8,2.093814,0.09
2017-07,8-1,2.52678,0.09
2017-07,8-10,2.003079,0.09
2017-07,8-11,3.950976,0.09
2017-07,8-2,2.114087,0.09
2017-07,8-3,2.267257,0.09
2017-07,8-4,2.693783,0.09
2017-07,8-5,2.491637,0.09
2017-07,8-6,2.665523,0.09
2017-07,8-7,2.443869,0.09
2017-07,8-8,2.529303,0.09
2017-07,8-9,2.991941,0.09
2017-07,9-1,2.369134,0.09
2017-07,9-2,2.40424,0.09
2017-07,9-3,2.023257,0.09
2017-07,9-4,2.007092,0.09
2017-07,9-5,2.071062,0.09
2017-07,9-6,2.243506,0.09
2017-07,9-7,2.193839,0.09
2017-07,9-8,2.056507,0.09
2017-08,1-1,2.160218,0.09
2017-08,1-2,2.175751,0.09
2017-08,1-3,2.168235,0.09
2017-08,1-4,2.369704,0.09
2017-08,1-5,2.31305,0.09
2017-08,1-6,2.028459,0.09
2017-08,10-1,1.749937,0.09
2017-08,10-10,2.385475,0.09
2017-08,10-2,2.502177,0.09
2017-08,10-3,1.585496,0.09
2017-08,10-4,1.881037,0.09
2017-08,10-5,2.332079,0.09
2017-08,10-6,2.234389,0.09
2017-08,10-7,1.57356,0.09
2017-08,10-8,2.144551,0.09
2017-08,10-9,2.563421,0.09
2017-08,11-1,1.51744,0.09
2017-08,11-2,2.11994,0.09
2017-08,11-3,1.842766,0.09
2017-08,11-4,1.953932,0.09
2017-08,11-5,2.034699,0.09
2017-08,11-6,2.068952,0.09
2017-08,11-7,1.453555,0.09
2017-08,11-8,1.976855,0.09
2017-08,2-1,1.583586,0.09
2017-08,2-2,1.731621,0.09
2017-08,2-3,1.74576,0.09
2017-08,2-4,2.051794,0.09
2017-08,2-5,1.515427,0.09
2017-08,2-6,1.879342,0.09
2017-08,2-7,2.441077,0.09
2017-08,2-8,2.071872,0.09
2017-08,2-9,1.992248,0.09
2017-08,3-1,2.189101,0.09
2017-08,3-2,2.21273,0.09
2017-08,3-3,3.329664,0.09
2017-08,3-4,2.270975,0.09
2017-08,4-2,1.901277,0.09
2017-08,5-1,0.690602,0.09
2017-08,5-10,1.829604,0.09
2017-08,5-11,2.436821,0.09
2017-08,5-12,2.36868,0.09
2017-08,5-13,2.086824,0.09
2017-08,5-14,2.068818,0.09
2017-08,5-15,0.014224,0.09
2017-08,5-2,2.000987,0.09
2017-08,5-3,2.480322,0.09
2017-08,5-4,2.682536,0.09
2017-08,5-5,2.527124,0.09
2017-08,5-6,2.428196,0.09
2017-08,5-7,2.317606,0.09
2017-08,5-8,1.916065,0.09
2017-08,5-9,1.963874,0.09
2017-08,6-1,1.8380407913534305,0.09
2017-08,6-10,2.289114,0.09
2017-08,6-2,2.245356,0.09
2017-08,6-3,2.683788,0.09
2017-08,6-4,2.444731,0.09
2017-08,6-5,2.242787,0.09
2017-08,6-6,2.107801,0.09
2017-08,6-7,2.186984,0.09
2017-08,6-8,2.165262,0.09
2017-08,6-9,2.576191,0.09
2017-08,7-1,1.887357,0.09
2017-08,7-2,2.833204,0.09
2017-08,7-3,2.238673,0.09
2017-08,7-4,1.87014,0.09
2017-08,7-5,1.728932,0.09
2017-08,7-6,2.078426,0.09
2017-08,7-7,2.158706,0.09
2017-08,7-8,2.101763,0.09
2017-08,8-1,2.530932,0.09
2017-08,8-10,1.991523,0.09
2017-08,8-11,4.137254,0.09
2017-08,8-2,2.124904,0.09
2017-08,8-3,2.306239,0.09
2017-08,8-4,2.723619,0.09
2017-08,8-5,2.592243,0.09
2017-08,8-6,2.682933,0.09
2017-08,8-7,2.453204,0.09
2017-08,8-8,2.515047,0.09
2017-08,8-9,3.031509,0.09
2017-08,9-1,2.385061,0.09
2017-08,9-2,2.417573,0.09
2017-08,9-3,2.022985,0.09
2017-08,9-4,2.009406,0.09
2017-08,9-5,2.08024,0.09
2017-08,9-6,2.274376,0.09
2017-08,9-7,2.182119,0.09
2017-08,9-8,2.061576,0.09
2017-09,1-1,2.145206,0.085
2017-09,1-2,2.158704,0.085
2017-09,1-3,2.173562,0.085
2017-09,1-4,2.377794,0.085
2017-09,1-5,2.295604,0.085
2017-09,1-6,2.002008,0.085
2017-09,10-1,1.69506,0.085
2017-09,10-10,2.339934,0.085
2017-09,10-2,2.464763,0.085
2017-09,10-3,1.546471,0.085
2017-09,10-4,1.853752,0.085
2017-09,10-5,2.288255,0.085
2017-09,10-6,2.200395,0.085
2017-09,10-7,1.541656,0.085
2017-09,10-8,2.132242,0.085
2017-09,10-9,2.499468,0.085
2017-09,11-1,1.491632,0.085
2017-09,11-2,2.133963,0.085
2017-09,11-3,1.819626,0.085
2017-09,11-4,1.911212,0.085
2017-09,11-5,2.003025,0.085
2017-09,11-6,2.034501,0.085
2017-09,11-7,1.419449,0.085
2017-09,11-8,1.946374,0.085
2017-09,2-1,1.568578,0.085
2017-09,2-2,1.689233,0.085
2017-09,2-3,1.713447,0.085
2017-09,2-4,2.024347,0.085
2017-09,2-5,1.476329,0.085
2017-09,2-6,1.850351,0.085
2017-09,2-7,2.419745,0.085
2017-09,2-8,2.053531,0.085
2017-09,2-9,1.95364,0.085
2017-09,3-1,2.166449,0.085
2017-09,3-2,2.179552,0.085
2017-09,3-3,3.261204,0.085
2017-09,3-4,2.24295,0.085
2017-09,4-2,1.8616,0.085
2017-09,5-1,0.669507,0.085
2017-09,5-10,1.79569,0.085
2017-09,5-11,2.387827,0.085
2017-09,5-12,2.302572,0.085
2017-09,5-13,2.043518,0.085
2017-09,5-14,2.019294,0.085
2017-09,5-15,0.012631,0.085
2017-09,5-2,1.961908,0.085
2017-09,5-3,2.442606,0.085
2017-09,5-4,2.632284,0.085
2017-09,5-5,2.483337,0.085
2017-09,5-6,2.381052,0.085
2017-09,5-7,2.272923,0.085
2017-09,5-8,1.88741,0.085
2017-09,5-9,1.931576,0.085
2017-09,6-1,1.6288379403210456,0.085
2017-09,6-10,2.260351,0.085
2017-09,6-2,2.209241,0.085
2017-09,6-3,2.653732,0.085
2017-09,6-4,2.428149,0.085
2017-09,6-5,2.222895,0.085
2017-09,6-6,2.081844,0.085
2017-09,6-7,2.15119,0.085
2017-09,6-8,2.150305,0.085
2017-09,6-9,2.525765,0.085
2017-09,7-1,1.85298,0.085
2017-09,7-2,2.854843,0.085
2017-09,7-3,2.183266,0.085
2017-09,7-4,1.842171,0.085
2017-09,7-5,1.696397,0.085
2017-09,7-6,2.046346,0.085
2017-09,7-7,2.137517,0.085
2017-09,7-8,2.063637,0.085
2017-09,8-1,2.506759,0.085
2017-09,8-10,1.998697,0.085
2017-09,8-11,4.006212,0.085
2017-09,8-2,2.087853,0.085
2017-09,8-3,2.225733,0.085
2017-09,8-4,2.651349,0.085
2017-09,8-5,2.506467,0.085
2017-09,8-6,2.656754,0.085
2017-09,8-7,2.441007,0.085
2017-09,8-8,2.47094,0.085
2017-09,8-9,2.941796,0.085
2017-09,9-1,2.340478,0.085
2017-09,9-2,2.37906,0.085
2017-09,9-3,1.991434,0.085
2017-09,9-4,1.990931,0.085
2017-09,9-5,2.064471,0.085
2017-09,9-6,2.249493,0.085
2017-09,9-7,2.171549,0.085
2017-09,9-8,2.0459870000000002,0.085
2017-10,1-1,2.254712,0.0825
2017-10,1-2,2.258313,0.0825
2017-10,1-3,2.272082,0.0825
2017-10,1-4,2.518549,0.0825
2017-10,1-5,2.414998,0.0825
2017-10,1-6,2.102277,0.0825
2017-10,10-1,1.763033,0.0825
2017-10,10-10,2.460671,0.0825
2017-10,10-2,2.5761,0.0825
2017-10,10-3,1.603317,0.0825
2017-10,10-4,1.946196,0.0825
2017-10,10-5,2.405282,0.0825
2017-10,10-6,2.334051,0.0825
2017-10,10-7,1.624011,0.0825
2017-10,10-8,2.278286,0.0825
2017-10,10-9,2.60883,0.0825
2017-10,11-1,1.53764,0.0825
2017-10,11-2,2.228788,0.0825
2017-10,11-3,1.903679,0.0825
2017-10,11-4,2.001211,0.0825
2017-10,11-5,2.103429,0.0825
2017-10,11-6,2.136946,0.0825
2017-10,11-7,1.476237,0.0825
2017-10,11-8,2.041987,0.0825
2017-10,2-1,1.613093,0.0825
2017-10,2-2,1.78703,0.0825
2017-10,2-3,1.806539,0.0825
2017-10,2-4,2.139246,0.0825
2017-10,2-5,1.530844,0.0825
2017-10,2-6,1.945402,0.0825
2017-10,2-7,2.574173,0.0825
2017-10,2-8,2.118952,0.0825
2017-10,2-9,2.053079,0.0825
2017-10,3-1,2.259804,0.0825
2017-10,3-2,2.285063,0.0825
2017-10,3-3,3.481494,0.0825
2017-10,3-4,2.379309,0.0825
2017-10,4-2,1.940159,0.0825
2017-10,5-1,0.70007,0.0825
2017-10,5-10,1.872505,0.0825
2017-10,5-11,2.484313,0.0825
2017-10,5-12,2.425358,0.0825
2017-10,5-13,2.15361,0.0825
2017-10,5-14,2.129823,0.0825
2017-10,5-15,0.01577,0.0825
2017-10,5-2,2.057072,0.0825
2017-10,5-3,2.577351,0.0825
2017-10,5-4,2.776077,0.0825
2017-10,5-5,2.620787,0.0825
2017-10,5-6,2.505352,0.0825
2017-10,5-7,2.367843,0.0825
2017-10,5-8,1.956083,0.0825
2017-10,5-9,2.020674,0.0825
2017-10,6-1,1.8601727550670706,0.0825
2017-10,6-10,2.387288,0.0825
2017-10,6-2,2.325251,0.0825
2017-10,6-3,2.844452,0.0825
2017-10,6-4,2.581565,0.0825
2017-10,6-5,2.341726,0.0825
2017-10,6-6,2.194947,0.0825
2017-10,6-7,2.261614,0.0825
2017-10,6-8,2.27301,0.0825
2017-10,6-9,2.651056,0.0825
2017-10,7-1,1.940375,0.0825
2017-10,7-2,3.072317,0.0825
2017-10,7-3,2.331932,0.0825
2017-10,7-4,1.942296,0.0825
2017-10,7-5,1.780386,0.0825
2017-10,7-6,2.144367,0.0825
2017-10,7-7,2.235354,0.0825
2017-10,7-8,2.175009,0.0825
2017-10,8-1,2.645442,0.0825
2017-10,8-10,2.135699,0.0825
2017-10,8-11,4.367091,0.0825
2017-10,8-2,2.191297,0.0825
2017-10,8-3,2.359912,0.0825
2017-10,8-4,2.771571,0.0825
2017-10,8-5,2.617448,0.0825
2017-10,8-6,2.820715,0.0825
2017-10,8-7,2.570996,0.0825
2017-10,8-8,2.582083,0.0825
2017-10,8-9,3.128768,0.0825
2017-10,9-1,2.466335,0.0825
2017-10,9-2,2.501795,0.0825
2017-10,9-3,2.112064,0.0825
2017-10,9-4,2.102328,0.0825
2017-10,9-5,2.168005,0.0825
2017-10,9-6,2.367853,0.0825
2017-10,9-7,2.26321,0.0825
2017-10,9-8,2.152148,0.0825
2017-11,1-1,2.278822,0.0825
2017-11,1-2,2.286305,0.0825
2017-11,1-3,2.271681,0.0825
2017-11,1-4,2.544105,0.0825
2017-11,1-5,2.459323,0.0825
2017-11,1-6,2.114977,0.0825
2017-11,10-1,1.753536,0.0825
2017-11,10-10,2.47473,0.0825
2017-11,10-2,2.593232,0.0825
2017-11,10-3,1.597979,0.0825
2017-11,10-4,1.957107,0.0825
2017-11,10-5,2.402524,0.0825
2017-11,10-6,2.350848,0.0825
2017-11,10-7,1.629932,0.0825
2017-11,10-8,2.318737,0.0825
2017-11,10-9,2.633259,0.0825
2017-11,11-1,1.550986,0.0825
2017-11,11-2,2.247315,0.0825
2017-11,11-3,1.921032,0.0825
2017-11,11-4,2.008656,0.0825
2017-11,11-5,2.129756,0.0825
2017-11,11-6,2.156772,0.0825
2017-11,11-7,1.472646,0.0825
2017-11,11-8,2.051849,0.0825
2017-11,2-1,1.620142,0.0825
2017-11,2-2,1.810572,0.0825
2017-11,2-3,1.832743,0.0825
2017-11,2-4,2.159821,0.0825
